ID,TRICHYEU,NGAYKY,CV_KHAN,ID_LOAICV
629299,V/v phê duyệt lập kế hoạch sử dụng đất năm 2017 thị xã Long Khánh.,2016-12-30T00:00:00,Thường,16
629300,V/v phê duyệt lập kế hoạch sử dụng đất năm 2017 huyện Cẩm Mỹ.,2016-12-30T00:00:00,Thường,16
629301,"V/v đề nghị tách Tiểu dự án bồi thường, hỗ trợ, TĐC và thẩm định Khung chính sách, GPMB về dự án Cảng HKQT Long Thành, tỉnh ĐN",2017-01-13T00:00:00,Thường,8
629302,V/v triển khai thực hiện Nghị quyết số 38/2016/NĐ-CP ngày 09/12/2016 của Hội đồng nhân dân tỉnh.,2016-12-30T00:00:00,Thường,16
629303,V/v BC tình hình gửi nhận văn bản điện tử năm 2016,2017-01-11T00:00:00,Thường,5
629304,Chương trình công tác năm 2017 của Ủy ban nhân dân tỉnh Đồng Nai.,2017-01-12T00:00:00,Thường,8
629305,V/v triển khai một số nhiệm vụ trọng tâm về công tác bồi thường nhà nước năm 2017,2017-01-11T00:00:00,Thường,8
629306,"V/v công bố dịch bệnh do vi rút Zika tại xã Vĩnh Thanh, huyện Nhơn Trạch, tỉnh Đồng Nai.",2017-01-11T00:00:00,Thường,16
629307,"Về thực hiện Nghị định số 98/2014 ngày 24/10/2014 của Chính phủ Quy định việc thành lập tổ chức chính trị, các tố chức chính tri - xã hội tại các doanh nghiệp thuộc môi thành phần kinh tế.",2017-01-12T00:00:00,Thường,9
629308,V/v tổ chức thực hiện đối thoại trong quá trình giải quyết khiếu nại.,2017-01-10T00:00:00,Thường,8
629309,Công TY Phúc Lộc Thịnh Phát đề nghị thẩm định nhu cầu sử dụng đất tại xã Tân An,2017-01-11T00:00:00,Thường,8
629310,Báo cáo công khai tình hình quản lý và sử dụng tài sản nhà nước năm 2016 của Văn phòng Đăng ký đất đai tỉnh Đồng Nai,2017-01-06T00:00:00,Thường,5
628879,"rà soát quá trình thực hiện dự án Khu dân cư theo quy hoạch tại xã Phauwosc Tân, thành phố Biên Hòa cảu công ty cổ phần Vật liệu xây dựng Thế giới nhà",2017-01-19T00:00:00,Thường,8
628880,lấy hồ sơ quy hoạch chi tiết 1/500 trang trại chăn nuôi heo quy mô 12.000 con tại xã Xuân Đông huyện cẩm mỹ,2017-01-17T00:00:00,Thường,8
628881,lấy hồ sơ quy hoạch chi tiết 1/500 trang trại chăn nuôi heo quy mô 2.400 con tại xã Xuân Đông huyện cẩm mỹ,2017-01-17T00:00:00,Thường,8
628882,V/v tham gia ý kiến thẩm định báo cáo nghiên cứu tiền khả thi dự án xây dựng Trung tâm Khoa học và Công nghệ hạt nhân,2017-01-18T00:00:00,Thường,8
628883,V/v triển khai Thông tư số 270/2016/TT-BTC ngày 14/11/2016 của Bộ Tài chính./,2017-01-13T00:00:00,Thường,8
628884,"Văn bản thẩm định
""V/v thẩm định phương giá đất để tính tiền thuê đất cho Công ty cổ phần Amata (Việt Nam) thuộc dự án xây dựng và kinh doanh hạ tầng kỹ thuật Khu công nghiệp Amata – giai đoạn 3 mở rộng tại phường Long Bình, thành phố Biên Hòa”",2017-01-18T00:00:00,Thường,8
628885,"V/v các khoản được trừ vào tiền thuê đất của Công ty TNHH MTV Hoàn Vũ đối với khu đất tại xã Tam Phước, thành phố Biên Hòa.",2017-01-18T00:00:00,Thường,8
628886,Thực hiện kiến nghị của Hội đồng nhân dân tỉnh tại văn bản số 759/TB-HĐND ngày 17/11/2016,2017-01-18T00:00:00,Thường,8
628887,HTX Xây dựng DV Mã Đà đề nghị thẩm định nhu cầu sử dụng đất tại xã Mã Đà,2017-01-17T00:00:00,Thường,8
628888,lấy ý kiến thẩm định điều chỉnh chấp thuận đầu tư dự án Khu dân cư thương mại dịch vụ tại xã Phước Tân thành phố BIÊN HÒA tỉnh Đồng Nai,2017-01-16T00:00:00,Thường,8
629092,"V/v phê duyệt đề án bảo vệ môi trường chi tiết hoạt động "" nâng công xuất Nhà máy sản xuất mỹ phẩm từ 300 tấn sản phẩm/ năm lên 1.200.000 tấn  sản phẩm / năm"" tại Lô 101/2-5, đường 3B, KCN Amata, phường Long Bình, Tp biên Hòa tỉnh Đồng Nai của Công ty TNHH Silk VN",2016-12-20T00:00:00,Thường,16
629093,"V/v phê duyệt báo cáo đánh giá tác động môi trường Dự án "" Nghĩa trang Long Thành, quy mô 50.95 ha"" tại xã Bình An, huyện Long Thành, tỉnh Đồng Nai của Công ty TNHH Hoa viên Bình An",2016-12-20T00:00:00,Thường,16
629094,TB thu hồi để thực hiện xây dựng tuyến đường kết nối từ khu tái định cư 14.2 ha phường Long Bình ra đường nội bộ khu dân cư hiện hữu tại phường Long Bình,2016-12-20T00:00:00,Thường,8
629095,"V/v cho Công ty CP đầu tư Thái Bình thuế đất để đầu tư xây dựng Đầu tư Kho ngoại quan và cung cấp dịch vụ logistes ( gái đoạn 1) tại phường Tân Vạn, Tp Biên Hòa, Tỉnh Đồng Nai",2016-12-19T00:00:00,Thường,16
629096,"V/v thu hồi đất để thực hiện dự án tuyến đường chống ùn tắc giao thông trên Quốc lộ 1 khu vực phường Tân Hòa, thành phố Biên Hòa và huyện Trảng Bom tại xã Hố Nai 3, huyện Trảng Bom, tỉnh Đồng Nai.",2016-12-19T00:00:00,Thường,16
629097,"V/v phê duyệt phương án bồi thường, hỗ trợ dự án tuyến đường chống ùn tắc giao thông trên Quốc lộ 1 khu vực phường Tân Hòa, thành phố Biên Hòa và huyện Trảng Bom tại xã Hố Nai 3, huyện Trảng Bom, tỉnh Đồng Nai.",2016-12-19T00:00:00,Thường,16
629098,V/v xử lý đề nghị của Công ty TNHH XNK và thương mại Phú Minh Châu.,2016-12-29T00:00:00,Thường,8
629285,"V/v phê duyệt kết quả thực hiện tiếp nhận hồ số, thểm định xét cấp lần đầu, cấp đổi, cấp biến động giấy chứng nhận quyền sử dụng d0a61t, quyền sở hữu nhà ở và tài sản khác gắn liền với đất trên địa bàn tỉnh Đồng Nai năm 2016 cho các tổ chức trong nước, cơ sở tôn giáo, tổ chức nước ngoài có cức năng ngoại giao, doanh nghiệp có vốn đầu tư nước ngoài.",2016-12-30T00:00:00,Thường,16
629286,"V/v chấp thuận chủ trương cho Công ty CP Chăn nuôi Phú Sơn đầu tư xây dựng khu dân cư theo quy hoạch tại xã Long An, huyện Long Thành, tỉnh Đồng Nai.",2017-01-12T00:00:00,Thường,8
629287,V/v yêu cầu người bảo vệ quyền và lợi ích hợp pháp của UBND tỉnh trong vụ án ông Nguyễn Trí Hùng khởi kiện,2017-01-12T00:00:00,Thường,8
629288,"V/v bổ sung các Nhà máy điện Nhơn Trạch 3 , 4 vào Quy hoạch phát triển điện lực Quốc gia ( Quy hoạch điện VII)",2017-01-12T00:00:00,Thường,8
629289,V/v triển khai Công văn số 1246-CV/VPTU ngày 04/1/2017 của VPTU,2017-01-12T00:00:00,Thường,8
629290,"V/v gia hạn thời gian giải quyết đơn của ông Dương Văn Khánh ngụ tại xã Bình Sơn, huyện Long Thành",2017-01-12T00:00:00,Thường,8
629291,V/v duyệt lập kế hoạch sử dụng đất năm 2017 huyện Nhơn Trạch.,2016-12-30T00:00:00,Thường,16
629292,V/v duyệt lập kế hoạch sử dụng đất năm 2017 thành phố Biên Hòa.,2016-12-30T00:00:00,Thường,16
629293,V/v duyệt lập kế hoạch sử dụng đất năm 2017 huyện Trảng Bom.,2016-12-30T00:00:00,Thường,16
629294,V/v phê duyệt lập kế hoạch sử dụng đất năm 2017 huyện Xuân Lộc.,2016-12-30T00:00:00,Thường,16
629295,V/v phê duyệt lập kế hoạch sử dụng đất năm 2017 huyện Định Quán.,2016-12-30T00:00:00,Thường,16
629311,"V/v công nhận kết quả rà soát và kế khai tình hình sử dụng đất của Công ty TNHH Sản xuất Vật liệu và xây dựng Vĩnh Hải tại xã Thiện Tân, huyện Vĩnh Cửu, tỉnh ĐN",2017-01-10T00:00:00,Thường,16
629312,"V/v gia hạn thuê đất của Trung tâm giám định y khoa tỉnh tại phường Quyết Thắng, Tp Biên Hòa, tỉnh Đồng Nai",2017-01-10T00:00:00,Thường,8
629313,V/v giao đất cho Trường cao đẳng nghề công nghệ ĐN để xây dựng Sân tập thể thao và quốc phòng của trường tại thị trấn Long Thành huyện Long Thành,2017-01-10T00:00:00,Thường,16
629314,"V/v cho Công ty cổ phần Xây dựng và Sàn xuất vật liệu xây dựng Biên Hòa thuê đất đề sử dụng vào mục đích khai thác đá xây dựng tại mỏ đá Thiện Tân 9 tại xã Thiện Tân, huyện Vĩnh Cửu, tỉnh Đồng Nai.",2016-12-29T00:00:00,Thường,16
629315,Đơn khiếu kiện v/v trại heo gây ô nhiễm môi trường,2017-01-16T00:00:00,Thường,29
629316,Đơn khiếu nại và kêu cứu vượt cấp lần 3,2017-01-16T00:00:00,Thường,29
629317,"Báo cáo về công tác  bồi thường, hỗ trợ tái định cư đới với ông Phạm Văn Minh",2017-01-16T00:00:00,Thường,5
629318,Báo cáo tình hình khí tượng thủy thủy văn 2016..,2017-01-16T00:00:00,Thường,5
629319,Báo cáo kết quả 3 năm thực hiện Nghị quyết 35/NQ-CP..,2017-01-16T00:00:00,Thường,5
629320,Báo cáo nhập khẩu và sử dụng phế liệu nhập khẩu,2017-01-16T00:00:00,Thường,5
629321,Báo cáo tổng kết  hoạt động vì sự tiến bộ của phụ nữ 2016,2017-01-16T00:00:00,Thường,5
629322,Báo cáo nhập khẩu và sử dụng phế liệu nhập khẩu,2017-01-16T00:00:00,Thường,5
629323,Bình chọn viên chức tiêu biểu năm 2016,2017-01-10T00:00:00,Thường,8
629324,Đăng ký sự kiện tiêu biểu ngành TNMT năm 2016,2017-01-06T00:00:00,Thường,8
628889,"V/v tiếp tục thực hiện phân cấp mua sắm, trang bị tài sản và xây dựng, ban hành tiêu chuẩn, định mức về máy móc, thiết bị chuyên dùng",2017-01-12T00:00:00,Thường,8
628890,"V/v TTĐĐ đầu tư dự án xây dựng Cụm công nghiệp Cơ khí Ô tô Đô Thành tại xã Long Phước, huyện Long Thành, tỉnh Đồng Nai",2017-01-16T00:00:00,Thường,8
628891,V/v dự án đầu tư xây dựng Trường học quốc tế tại khu đất Bệnh viện đa khoa Đồng Nai cũ,2017-01-18T00:00:00,Thường,8
628892,Báo cáo kết quả thực hiện về chính sách nhà ở và thị trường bất động sản năm 2016 và dự kiến Kế hoạch hoạt động năm 2017 của tỉnh Đồng Nai.,2017-01-13T00:00:00,Thường,5
628893,"V/v điều chỉnh khoản 2 Điều 1, Quyết định số 1583/QĐ-UBND ngày 27/5/2016 của UBND tỉnh Đồng Nai.",2017-01-13T00:00:00,Thường,16
628894,"V/v thu hồi đất do Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai quản lý tại xã Bình Sơn, huyện Long Thành.",2017-01-13T00:00:00,Thường,16
628895,Quyết định đính chính Đính chính tờ bản đồ địa chính ghi tại Quyết định số 4110/QĐ-UBND ngày 02/12/2016 của UBND tỉnh Đồng Nai.,2017-01-13T00:00:00,Thường,16
628896,Quyết định đính chính Đính chính tờ bản đồ địa chính ghi tại Quyết định số 1132/QĐ-UBND ngày 19/4/2016 của UBND tỉnh Đồng Nai.,2017-01-13T00:00:00,Thường,16
628897,V/v điều chỉnh Điều 1 Quyết định số 1561/QĐ-UBND ngày 26/5/2016 của UBND tỉnh Đồng Nai.,2017-01-19T00:00:00,Thường,16
628898,"V/v cho Công ty TNHH Sản xuất gạch men King Minh thuê đất để sử dụng vào mục đích xây dựng Văn phòng làm việc và nhà máy sản xuất gạch men tại xã Tân Hạnh, Tp Biên Hòa.",2017-01-19T00:00:00,Thường,16
629099,V/v gia hạn Giấy phép khai thác khoáng sản số 1831/GP-UBND ngày 01/7/2015 của UBND tỉnh Đồng Nai cho phép Công ty Cổ phần Xây dựng và SXVLXD Đồng Nai được phép khai thác mỏ đá xây dựng Hang Nai..,2017-01-13T00:00:00,Thường,16
629100,"V/v phê duyệt phương án bồi thường, hỗ trợ dự án Mở rộng một bên đường 25B (bên có tuyến ống nước) tại xã Hiệp Phước, huyện Nhơn Trạch.",2017-01-16T00:00:00,Thường,8
629101,"V/v xin gia hạn thời gian cải tạo mặt bằng tận thu vật liệu san lấp của bà Lê Thị Tư tại xã Long Phước , huyện Long Thành",2017-01-13T00:00:00,Thường,8
629102,V/v góp ý dự thảo KH thực hiện công tác QLNN về thanh niên năm 2017,2017-01-16T00:00:00,Thường,8
629103,"V/v phê duyệt phương án bồi thường, hỗ trợ thuộc dự án đường cao tốc Bến Lức - Long Thành đoạn qua xã Phước An, huyện Nhơn Trạch.",2017-01-17T00:00:00,Thường,16
629104,"V/v điều chỉnh giá đất để bồi thường khi Nhà nước thu hồi đất thuộc dự án đầu tư xây dựng điểm đấu nối hạ tầng Khu dân cư An Thuận vào Quốc lộ 51 tại xã Long An, huyện Long Thành.",2017-01-17T00:00:00,Thường,16
629105,"V/v đề án tập huấn, huấn luyện lực lượng ứng phó sự cố hóa chất trên địa bàn tỉnh giai đoạn 2017 - 2020.",2017-01-17T00:00:00,Thường,8
629106,V/v hết hiệu lực pháp lý Công văn số 6667/UBND-CNN ngày 18/8/2008 của UBND tỉnh.,2017-01-17T00:00:00,Thường,8
629107,"TB Kết luận họp Hội đồng thẩm định hô sờ điều chỉnh Quy hoạch tổng thể phát triển kinh tế - xã hội huyện Trảng Bom đến năm 2020, tầm nhìn đến 2025.",2017-01-16T00:00:00,Thường,8
629108,"V/v nhắc, đôn đốc xử lý đơn của ông Phạm Võ Tánh ngụ tại xã Bảo Hòa, huyện Xuân Lộc.",2017-01-16T00:00:00,Thường,8
628588,"Tăng cường công tác thông tin, tuyên truyền về kế hoạch chuyển đổi mã vùng điện thoại trên địa bàn tỉnh",2017-04-24T00:00:00,Thường,8
628589,Rà soát tài khoản phần mềm QLĐĐ,2017-04-27T00:00:00,Thường,8
628590,"Báo cáo kết quả công tác tháng 4/2017, nhiệm vụ tháng 5/2017",2017-04-25T00:00:00,Thường,5
628591,triển khai nhiệm vụ phòng chống thiên tai và tìm kiếm cứu nạn trên địa bàn huyện Nhơn Trạch năm 2017,2017-04-26T00:00:00,Thường,8
628592,Đề nghị bổ sung các nội dung để lập Tờ trình đề nghị xây dựng quyết định của UBND tỉnh,2017-04-26T00:00:00,Thường,8
628593,Giấy mời khảo sát thực tế đề nghị cấp giấy phép xả nước thải vào nguồn nước của công ty TNHH Thương mại và Đầu tư Lộc Khang,2017-04-25T00:00:00,Thường,10
628594,"Kế hoạch triển khai thực hiện Đề án tăng cường công tác lãnh đạo, quản lý và phát huy vai trò của Phụ nữ Sở Tài nguyên và môi trường giai đoạn 2016 -2020",2017-04-25T00:00:00,Thường,24
628595,Gop ý KH thưc hiện KH 3055/KH-UBND ngày 4/4/2017,2017-04-26T00:00:00,Thường,8
628596,Đăng ký tài khoản người dùng trên phần mềm QLĐĐ,2017-04-26T00:00:00,Thường,8
628587,Thông báo kết quả rà soát sử dụng văn bản điện tử,2017-04-28T00:00:00,Thường,8
628597,Tham quan học hỏi kinh nghiệm sử dụng phần mềm DNAILIS,2017-04-24T00:00:00,Thường,8
628598,"ngưng tích hợp dữ liệu không gian của xã An Viễn và xã Đồi 61, huyện Trảng Bom vào phần mềm QLĐĐ",2017-04-26T00:00:00,Thường,8
629325,Tiếp thu và giải trình ý kiến đóng góp vào dự thảo các báo cáo Hội nghị viên chức năm 2017,2017-01-09T00:00:00,Thường,8
629326,Báo cáo hoàn thành các công trình BVMT theo đề án BVMT chi tiết..,2017-01-16T00:00:00,Thường,8
629327,Quy trình triển khai hoạt động phân hạng KCN theo kết quả BVMT,2017-01-16T00:00:00,Thường,8
629328,Xin sử dụng lại bản đăng kí đạt tiêu chuẩn môi trường,2017-01-16T00:00:00,Thường,8
629329,"Tích hợp dữ liệu ko gian của xã Bình MInh, h Trảng Bom..",2017-01-16T00:00:00,Thường,8
629330,Thỏa thuận địa điểm cho chi cục kiểm lâm tỉnh ĐN..,2017-01-16T00:00:00,Thường,8
